what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1345206476589
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1345206476590
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1345206476591
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1345206476591
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1345206476592
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1345206476592
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1345206476593
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1345206476593
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1345206476594
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1345206476594
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1345206476594
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1345206476595
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1345206476595
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1345206476596
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1345206476596
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1345206476596
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1345206476596
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1345206476597
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1345206476597
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1345206476598
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1345206476599
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1345206476599
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1345206476600
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1345206476600
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1345206476601
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1345206476602
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1345206476602
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1345206476603
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1345206476603
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1345206476604
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1345206476604
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1345206476604
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1345206476605
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1345206476605
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1345206476606
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1345206476606
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1345206476607
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1345206476607
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1345206476609
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1345206476610
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1345206476610
started,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1345206476611
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1345206476611
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1345206476611
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1345206476612
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1345206476612
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1345206476612
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1345206476613
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1345206476613
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1345206476614
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1345206476614
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1345206476615
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1345206476615
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1345206476616
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1345206476616
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1345206476617
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1345206476617
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1345206476618
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1345206476619
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1345206476619
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1345206476620
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1345206476620
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1345206476621
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1345206476622
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1345206476622
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1345206476622
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1345206476623
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1345206476623
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1345206476624
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1345206476625
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1345206476625
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1345206476626
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1345206476626
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1345206476627
os,sysinfo,,,"win32",1345206476630
arch,sysinfo,,,"x86_64",1345206476630
ws,sysinfo,,,"win32",1345206476630
locale,sysinfo,,,"es_ES",1345206476630
processors,sysinfo,,,"4",1345206476630
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1345206476630
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1345206476630
java.specification.name,sysinfo,,,"Java Platform API Specification",1345206476630
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345206476630
java.specification.version,sysinfo,,,"1.6",1345206476630
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1345206476630
java.version,sysinfo,,,"1.6.0_27",1345206476630
java.vm.info,sysinfo,,,"mixed mode",1345206476630
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1345206476630
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1345206476630
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345206476630
java.vm.specification.version,sysinfo,,,"1.0",1345206476630
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1345206476630
java.vm.version,sysinfo,,,"20.2-b06",1345206476630
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1345206476633
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1345206478417
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1345206478434
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1345206478451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206480589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206548805
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1345206556677
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1345206556692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206557264
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1345206558875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206559175
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1345206559315
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1345206559322
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1345206559491
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1345206559506
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1345206559532
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1345206561706
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1345206561707
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1345206562285
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1345206562300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206567194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206574154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206578458
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1345206587329
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1345206587425
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1345206587441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206587839
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345206588344
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345206588443
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1345206588848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206592131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206601363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345206604020
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1345206605389
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1345206614780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206628718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206633372
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345206633434
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345206633487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206636081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206642621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345206644638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206657186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206662525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206665534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206678402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345206683629
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1345206779748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206784328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206789945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206896278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206901642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206929265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206948289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206985742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206988646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206989458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345206999001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345207010180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207012839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207018115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345207019276
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1345207019433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207020388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207022296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207198677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207206853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345207215223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207226646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207230903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1345207233872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345207244638
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345207249418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345207250572
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1345207252357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345207261466
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1345207263270
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1345207263301
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1345207263348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207263364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207265712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345207285252
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1345207287395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207288862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345207289002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345207292663
